cell_surface_area,dendrite_type,rheobase,input_resistance,tau
542.0464165551457,aspiny,629.999996615282,107.630696,5.515310886830799
494.0362296796548,aspiny,29.9999990127642,209.605296,62.705038661572296
302.2483376606455,aspiny,50.0000006675716,594.843904,10.239004734549301
605.3463049801193,aspiny,50.0000006675716,218.83196800000002,45.660687192834395
298.0965565901796,spiny,30.000001907348633,338.62912,35.177372972262
479.5671566162416,aspiny,190.000001842883,192.516256,11.871756587329301
359.8019672372719,aspiny,90.0,306.119712,14.566630015413498
416.0394212938012,aspiny,90.0000005077395,253.106192,10.1052566910234
521.544960950867,aspiny,70.0,221.217648,21.7676962446544
221.8819429290995,aspiny,180.000001015479,181.53089599999998,7.36904718981137
378.91725954863534,sparsely spiny,100.000001335143,211.40713599999998,23.006690153606602
411.1659163624957,sparsely spiny,19.9999999200839,266.63694399999997,49.153892250969804
580.5734652341148,aspiny,119.99999237060547,207.780624,9.87453133251377
333.0327476501678,aspiny,230.000005152498,168.996736,7.296394563752759
385.055715577839,aspiny,139.999997705864,186.834128,10.2104090861125
292.03175268746537,aspiny,190.000001842883,173.161664,6.82585128435802
313.01676625422317,aspiny,149.999998533268,239.52766400000002,7.823417231998941
392.2117187648867,aspiny,129.99999687846,225.818512,9.5400148361447
286.2211604304216,aspiny,280.0,183.4248,8.44157721382494
415.34557668015174,aspiny,130.0,263.33367999999996,7.93871000861771
321.74432666180644,aspiny,90.0000005077395,262.71067200000005,13.2359729798429
379.8701193031228,sparsely spiny,59.9999980255284,244.658336,25.230888631347
842.8619650383395,sparsely spiny,50.0000006675716,257.51672,38.355318824371096
494.7298460880139,aspiny,259.999993756921,148.480928,6.992903720574759
536.7608008924623,aspiny,110.000002162547,200.564896,13.913893908364198
300.04603685119076,aspiny,79.9999996803358,267.34308799999997,8.72970748248001
652.3638537575977,spiny,190.0,123.66616,20.6521335795067
831.2521239356784,aspiny,430.000007822784,177.120304,4.7705823636788205
555.9001857008949,aspiny,289.999996239132,131.99340800000002,10.781484237160802
378.91725954863534,aspiny,69.9999988529321,246.003152,9.4220688115173
461.96987069102295,aspiny,90.0000005077395,214.37822400000002,18.362010707666
499.7255685239857,sparsely spiny,29.9999990127642,470.05756799999995,32.145413008148196
241.23241901341302,aspiny,69.9999988529321,280.877568,11.0669166059183
535.5131693948634,sparsely spiny,69.9999988529321,253.123136,44.2893273271776
323.46343443618474,aspiny,370.000002858362,92.680752,8.314570548204651
489.6337072924272,aspiny,50.0000006675716,267.22432000000003,25.97801404419
339.1676377203822,aspiny,270.0,204.24238400000002,6.2928525162997495
805.8570190053442,aspiny,69.9999988529321,217.642624,24.285444542048396
232.2225258103346,aspiny,19.9999999200839,269.503552,14.830244457572501
286.41310621235283,aspiny,50.0,337.48256000000003,18.127468027407602
479.5671566162416,aspiny,270.0,226.31464,9.880049893029131
634.5418498355314,aspiny,269.999994584325,149.72294399999998,9.33760366632145
403.68154725111833,aspiny,410.000006167976,148.710736,7.0660087938286305
338.6064207184797,aspiny,230.000005152498,187.133248,5.8932167658345405
806.4609210779583,sparsely spiny,230.000005152498,196.80463999999998,18.5246669898204
576.7191311614004,aspiny,329.999999548747,154.09152,5.8011051201627195
214.82106465432835,aspiny,119.999996051057,213.20302400000003,11.0604984810409
639.7674875935733,aspiny,750.000006544127,124.287976,4.3632007181549595
573.6924534431855,aspiny,110.0,235.801392,15.879091657490498
409.29913676879835,aspiny,340.000000376151,134.291328,5.0110575422139405
375.72221659161966,aspiny,50.0000006675716,359.87936,32.814415785391304
339.62478531873217,aspiny,239.999992102113,191.636128,7.53859536980915
1052.5479431906538,aspiny,310.0,111.485752,4.9511615694357305
450.6568448746624,aspiny,210.00000349769,213.303104,14.7049568732739
225.1465834731258,aspiny,170.000000188075,203.735872,11.573594628439
239.69324972818032,aspiny,139.999997705864,165.538592,9.937719253148181
497.4933637737075,aspiny,170.0,179.58467199999998,8.41077145937001
243.06381723666328,aspiny,119.999996051057,227.95462400000002,9.46264827094439
1332.130990600671,aspiny,149.999998533268,272.45328,9.55985006792887
426.22378609272613,aspiny,309.999997893939,138.88214399999998,6.44237645270025
360.60931633685857,spiny,150.0,141.496464,13.239548637949701
570.7753635245145,aspiny,129.99999687846,207.158352,13.002028646836902
697.7084168594364,aspiny,309.999997893939,130.674352,8.13313561121455
580.3343282066331,aspiny,279.999995411728,178.971472,8.126993333305041
506.9309337971074,aspiny,110.000002162547,181.899008,10.4646790869773
671.0569803561363,aspiny,310.0,110.670464,5.404290431352679
548.2539994351165,aspiny,390.0,115.145696,5.573684652170111
818.7690353089374,sparsely spiny,39.9999998401679,375.67472000000004,42.616689660675
679.4025665766854,sparsely spiny,39.9999998401679,201.280544,42.7383588195714
616.3856680427263,aspiny,90.0000005077395,264.563584,12.225939220703099
219.49112167901552,sparsely spiny,19.9999999200839,466.915872,9.50320040962565
413.5702429424062,aspiny,269.999994584325,186.58470400000002,6.909510338969281
451.60554038525555,aspiny,129.99999687846,232.556144,8.25571813682838
237.48112968239127,sparsely spiny,160.0,203.95726399999998,8.65259180171746
576.3786579159749,aspiny,190.000001842883,178.907136,7.57814312625234
473.5002737331729,aspiny,239.999992102113,140.868736,6.6646482782814696
411.15154030884906,aspiny,70.0,332.315904,11.1733582835686
809.1207773901535,aspiny,370.0,167.413408,7.83297565725698
564.7444379286582,aspiny,330.0,86.913328,5.42826097305393
442.40203761277655,aspiny,120.00000762939453,338.23046400000004,9.72543455304331
512.0679440847988,aspiny,110.000002162547,405.711744,39.549465466559795
344.1605816061474,aspiny,90.0000005077395,242.199296,13.7584354298921
497.4933637737075,sparsely spiny,90.0,297.908576,11.2271940406984
382.20898966912245,sparsely spiny,230.000005152498,192.466272,7.6172251829138204
507.31411360173826,spiny,170.000000188075,106.73851200000001,14.6464948057725
478.65155992053707,aspiny,330.0,220.59136,8.684576559948571
331.2625543119858,aspiny,140.0,167.39315200000001,6.324776722268389
815.8503278470411,aspiny,230.000005152498,181.81408000000002,9.03964668268683
1289.2928716736114,sparsely spiny,50.0000006675716,185.460672,48.31373554294171
398.4989604965007,aspiny,100.000001335143,255.1596,14.4474198004067
439.9895493008157,sparsely spiny,29.9999990127642,543.037888,35.6965057111855
422.51408089268654,aspiny,19.9999999200839,325.33263999999997,30.8754180937853
444.73140843091034,aspiny,90.0000005077395,244.679184,11.438054576655299
349.0707823502662,aspiny,70.0,252.710896,15.346043515148802
499.40863963054335,aspiny,129.99999687846,288.91657599999996,11.3174124844529
852.087769725739,aspiny,420.00000699538,135.421472,6.89508215928344
441.2843249200751,aspiny,19.9999999200839,309.830912,22.9852646575949
279.2473242526842,aspiny,129.99999687846,112.878984,7.30496520612799
847.4169925223517,aspiny,529.999988341245,84.812208,5.22483362401917
524.9994018203695,sparsely spiny,69.9999988529321,215.888928,52.060453274437
277.05982386321165,aspiny,50.0,330.6896,19.5578408968284
225.1465834731258,aspiny,79.9999996803358,260.660976,9.008684089351819
